filename,runtime
mmp_all_SM_98,0.001259
mmp_all_SM_99,0.0019565
mmp_all_SM_100,0.0017135
mmp_all_SM_101,0.0008965
mmp_all_SM_102,0.001008
mmp_all_SM_103,0.0008355
mmp_all_SM_104,0.0008685
mmp_all_SM_105,0.000733
mmp_all_SM_106,0.000711
mmp_all_SM_107,0.0008605
mmp_all_SM_108,0.000681
mmp_all_SM_109,0.003557
mmp_all_SM_110,0.00183
mmp_all_SM_111,0.001664
mmp_all_SM_112,0.000974
mmp_all_SM_113,0.001037
mmp_all_SM_114,0.000855
mmp_all_SM_115,0.000939
mmp_all_SM_116,0.000835
mmp_all_SM_117,0.000756
mmp_all_SM_118,0.0007085
mmp_all_SM_119,0.00086
mmp_all_SM_120,0.0012215
mmp_all_SM_121,0.0020295
mmp_all_SM_122,0.001513
mmp_all_SM_123,0.0010835
mmp_all_SM_124,0.000858
mmp_all_SM_125,0.0009575
mmp_all_SM_126,0.0008405
mmp_all_SM_127,0.000803
mmp_all_SM_128,0.0007975
mmp_all_SM_129,0.00065
mmp_all_SM_130,0.0007315
mmp_all_SM_131,0.001248
mmp_all_SM_132,0.0020175
mmp_all_SM_133,0.0014725
mmp_all_SM_134,0.001015
mmp_all_SM_135,0.0009115
mmp_all_SM_136,0.000928
mmp_all_SM_137,0.000623
mmp_all_SM_138,0.0007325
mmp_all_SM_139,0.0006205
mmp_all_SM_140,0.0006085
mmp_all_SM_141,0.0007175
mmp_all_SM_142,0.001168
mmp_all_SM_143,0.001975
mmp_all_SM_144,0.0014355
mmp_all_SM_145,0.001148
mmp_all_SM_146,0.000744
mmp_all_SM_147,0.0007645
mmp_all_SM_148,0.000665
mmp_all_SM_149,0.000775
mmp_all_SM_150,0.000684
mmp_all_SM_151,0.0006455
mmp_all_SM_152,0.0005905
mmp_all_SM_153,0.0015605
mmp_all_SM_154,0.002143
mmp_all_SM_155,0.0015535
mmp_all_SM_156,0.001011
mmp_all_SM_157,0.0008
mmp_all_SM_158,0.000793
mmp_all_SM_159,0.000716
mmp_all_SM_160,0.000677
mmp_all_SM_161,0.000606
mmp_all_SM_162,0.000678
mmp_all_SM_163,0.0005675
mmp_all_SM_164,0.0012585
mmp_all_SM_165,0.002039
mmp_all_SM_166,0.0014415
mmp_all_SM_167,0.001043
mmp_all_SM_168,0.0008475
mmp_all_SM_169,0.000831
mmp_all_SM_170,0.0006505
mmp_all_SM_171,0.0006785
mmp_all_SM_172,0.000762
mmp_all_SM_173,0.0005895
mmp_all_SM_174,0.0006455
mmp_all_SM_175,0.001822
mmp_all_SM_176,0.0020435
mmp_all_SM_177,0.0014375
mmp_all_SM_178,0.000939
mmp_all_SM_179,0.0008585
mmp_all_SM_180,0.000811
mmp_all_SM_181,0.0007215
mmp_all_SM_182,0.000757
mmp_all_SM_183,0.0008575
mmp_all_SM_184,0.0006015
mmp_all_SM_185,0.0005825
mmp_all_SM_186,0.0012755
mmp_all_SM_187,0.002077
mmp_all_SM_188,0.0014605
mmp_all_SM_189,0.0010085
mmp_all_SM_190,0.000751
mmp_all_SM_191,0.0007225
mmp_all_SM_192,0.000731
mmp_all_SM_193,0.0006715
mmp_all_SM_194,0.000702
mmp_all_SM_195,0.000603
mmp_all_SM_196,0.000712
mmp_all_SM_197,0.003411
mmp_all_SM_198,0.002181
mmp_all_SM_199,0.001469
mmp_all_SM_200,0.000949
mmp_all_SM_201,0.000936
mmp_all_SM_202,0.0008135
mmp_all_SM_203,0.000704
mmp_all_SM_204,0.0007125
mmp_all_SM_205,0.0007145
mmp_all_SM_206,0.00065
mmp_all_SM_207,0.0006375
mmp_all_SM_208,0.00165
mmp_all_SM_209,0.0024355
mmp_all_SM_210,0.001656
mmp_all_SM_211,0.0010575
mmp_all_SM_212,0.0007645
mmp_all_SM_213,0.0008495
mmp_all_SM_214,0.0007535
mmp_all_SM_215,0.0007085
mmp_all_SM_216,0.000627
mmp_all_SM_217,0.000648
mmp_all_SM_218,0.000675
mmp_all_SM_219,0.001269
mmp_all_SM_220,0.0022125
mmp_all_SM_221,0.0017135
mmp_all_SM_222,0.001038
mmp_all_SM_223,0.0007905
mmp_all_SM_224,0.0007855
mmp_all_SM_225,0.0006375
mmp_all_SM_226,0.0007505
mmp_all_SM_227,0.000635
mmp_all_SM_228,0.000694
mmp_all_SM_229,0.0006835
mmp_all_SM_230,0.003669
mmp_all_SM_231,0.002439
mmp_all_SM_232,0.001473
mmp_all_SM_233,0.0012155
mmp_all_SM_234,0.0009805
mmp_all_SM_235,0.0008805
mmp_all_SM_236,0.000707
mmp_all_SM_237,0.0006475
mmp_all_SM_238,0.000614
mmp_all_SM_239,0.0007895
mmp_all_SM_240,0.000707
mmp_all_SM_241,0.0014045
mmp_all_SM_242,0.002121
mmp_all_SM_243,0.001124
mmp_all_SM_244,0.000946
mmp_all_SM_245,0.001135
mmp_all_SM_246,0.0007175
mmp_all_SM_247,0.000906
mmp_all_SM_248,0.0005265
mmp_all_SM_249,0.000658
mmp_all_SM_250,0.000589
mmp_all_SM_251,0.000535
mmp_all_SM_252,0.0013185
mmp_all_SM_253,0.0020885
mmp_all_SM_254,0.001119
mmp_all_SM_255,0.0008495
mmp_all_SM_256,0.0008665
mmp_all_SM_257,0.00064
mmp_all_SM_258,0.0006975
mmp_all_SM_259,0.0005515
mmp_all_SM_260,0.0005865
mmp_all_SM_261,0.0005935
mmp_all_SM_262,0.0005675
mmp_all_SM_263,0.0012145
mmp_all_SM_264,0.0020395
mmp_all_SM_265,0.001134
mmp_all_SM_266,0.0008265
mmp_all_SM_267,0.0008955
mmp_all_SM_268,0.000733
mmp_all_SM_269,0.0007015
mmp_all_SM_270,0.000611
mmp_all_SM_271,0.0005225
mmp_all_SM_272,0.000682
mmp_all_SM_273,0.0005795
mmp_all_SM_274,0.0014815
mmp_all_SM_275,0.003812
mmp_all_SM_276,0.001195
mmp_all_SM_277,0.000894
mmp_all_SM_278,0.0008555
mmp_all_SM_279,0.0006565
mmp_all_SM_280,0.000702
mmp_all_SM_281,0.0005775
mmp_all_SM_282,0.000557
mmp_all_SM_283,0.000613
mmp_all_SM_284,0.0005655
mmp_all_SM_285,0.001418
mmp_all_SM_286,0.0018855
mmp_all_SM_287,0.0012015
mmp_all_SM_288,0.0008975
mmp_all_SM_289,0.000878
mmp_all_SM_290,0.000503
mmp_all_SM_291,0.00069
mmp_all_SM_292,0.000554
mmp_all_SM_293,0.0005535
mmp_all_SM_294,0.000583
mmp_all_SM_295,0.0004635
mmp_all_SM_296,0.0022045
mmp_all_SM_297,0.002049
mmp_all_SM_298,0.0011785
mmp_all_SM_299,0.000803
mmp_all_SM_300,0.000883
mmp_all_SM_301,0.0006125
mmp_all_SM_302,0.000703
mmp_all_SM_303,0.0006095
mmp_all_SM_304,0.00054
mmp_all_SM_305,0.0005835
mmp_all_SM_306,0.0005325
mmp_all_SM_307,0.0011035
mmp_all_SM_308,0.001903
mmp_all_SM_309,0.0011595
mmp_all_SM_310,0.000869
mmp_all_SM_311,0.0008435
mmp_all_SM_312,0.000602
mmp_all_SM_313,0.000601
mmp_all_SM_314,0.0006075
mmp_all_SM_315,0.000593
mmp_all_SM_316,0.00054
mmp_all_SM_317,0.0005485
mmp_all_SM_318,0.0034595
mmp_all_SM_319,0.0020505
mmp_all_SM_320,0.001171
mmp_all_SM_321,0.0007975
mmp_all_SM_322,0.000801
mmp_all_SM_323,0.0006755
mmp_all_SM_324,0.000719
mmp_all_SM_325,0.000567
mmp_all_SM_326,0.0005865
mmp_all_SM_327,0.0005325
mmp_all_SM_328,0.0004555
mmp_all_SM_329,0.001495
mmp_all_SM_330,0.0020525
mmp_all_SM_331,0.001147
mmp_all_SM_332,0.000792
mmp_all_SM_333,0.000794
mmp_all_SM_334,0.0007295
mmp_all_SM_335,0.0006515
mmp_all_SM_336,0.000616
mmp_all_SM_337,0.0004665
mmp_all_SM_338,0.000655
mmp_all_SM_339,0.000522
mmp_all_SM_340,0.001201
mmp_all_SM_341,0.0020925
mmp_all_SM_342,0.0012015
mmp_all_SM_343,0.000868
mmp_all_SM_344,0.0008715
mmp_all_SM_345,0.0005775
mmp_all_SM_346,0.000769
mmp_all_SM_347,0.0006245
mmp_all_SM_348,0.000572
mmp_all_SM_349,0.0005895
mmp_all_SM_350,0.000494
mmp_all_SM_351,0.003685
mmp_all_SM_352,0.0019845
mmp_all_SM_353,0.0011535
mmp_all_SM_354,0.0008485
mmp_all_SM_355,0.000873
mmp_all_SM_356,0.000675
mmp_all_SM_357,0.0007485
mmp_all_SM_358,0.000607
mmp_all_SM_359,0.0005165
mmp_all_SM_360,0.000579
mmp_all_SM_361,0.000643
mmp_all_SM_362,0.0013875
mmp_all_SM_363,0.0017705
mmp_all_SM_364,0.001025
mmp_all_SM_365,0.0009235
mmp_all_SM_366,0.00079
mmp_all_SM_367,0.000644
mmp_all_SM_368,0.00067
mmp_all_SM_369,0.0006485
mmp_all_SM_370,0.000562
mmp_all_SM_371,0.000522
mmp_all_SM_372,0.000645
mmp_all_SM_373,0.001208
mmp_all_SM_374,0.001727
mmp_all_SM_375,0.001
mmp_all_SM_376,0.001006
mmp_all_SM_377,0.000778
mmp_all_SM_378,0.000618
mmp_all_SM_379,0.000659
mmp_all_SM_380,0.00074
mmp_all_SM_381,0.000511
mmp_all_SM_382,0.000526
mmp_all_SM_383,0.000621
mmp_all_SM_384,0.00119
mmp_all_SM_385,0.0017065
mmp_all_SM_386,0.0010225
mmp_all_SM_387,0.000943
mmp_all_SM_388,0.000803
mmp_all_SM_389,0.0005895
mmp_all_SM_390,0.000711
mmp_all_SM_391,0.0006495
mmp_all_SM_392,0.0005055
mmp_all_SM_393,0.000497
mmp_all_SM_394,0.000568
mmp_all_SM_395,0.0014425
mmp_all_SM_396,0.0016195
mmp_all_SM_397,0.0010655
mmp_all_SM_398,0.000905
mmp_all_SM_399,0.0007895
mmp_all_SM_400,0.0005555
mmp_all_SM_401,0.0005805
mmp_all_SM_402,0.0006345
mmp_all_SM_403,0.0004435
mmp_all_SM_404,0.0005125
mmp_all_SM_405,0.0005895
mmp_all_SM_406,0.001234
mmp_all_SM_407,0.001704
mmp_all_SM_408,0.0010365
mmp_all_SM_409,0.0009785
mmp_all_SM_410,0.0008185
mmp_all_SM_411,0.00063
mmp_all_SM_412,0.0006095
mmp_all_SM_413,0.00059
mmp_all_SM_414,0.0005645
mmp_all_SM_415,0.0005575
mmp_all_SM_416,0.0005985
mmp_all_SM_417,0.00194
mmp_all_SM_418,0.001696
mmp_all_SM_419,0.0010295
mmp_all_SM_420,0.000897
mmp_all_SM_421,0.0007035
mmp_all_SM_422,0.000606
mmp_all_SM_423,0.000614
mmp_all_SM_424,0.0006575
mmp_all_SM_425,0.000493
mmp_all_SM_426,0.0004625
mmp_all_SM_427,0.0005575
mmp_all_SM_428,0.0011795
mmp_all_SM_429,0.0017295
mmp_all_SM_430,0.0010615
mmp_all_SM_431,0.000883
mmp_all_SM_432,0.000754
mmp_all_SM_433,0.0006275
mmp_all_SM_434,0.0005725
mmp_all_SM_435,0.0006495
mmp_all_SM_436,0.0005665
mmp_all_SM_437,0.0006095
mmp_all_SM_438,0.000549
mmp_all_SM_439,0.0034695
mmp_all_SM_440,0.0017135
mmp_all_SM_441,0.001105
mmp_all_SM_442,0.000895
mmp_all_SM_443,0.0007005
mmp_all_SM_444,0.000556
mmp_all_SM_445,0.0006985
mmp_all_SM_446,0.000568
mmp_all_SM_447,0.0005005
mmp_all_SM_448,0.00055
mmp_all_SM_449,0.0006225
mmp_all_SM_450,0.00164
mmp_all_SM_451,0.001778
mmp_all_SM_452,0.0010585
mmp_all_SM_453,0.0010145
mmp_all_SM_454,0.0008405
mmp_all_SM_455,0.000574
mmp_all_SM_456,0.000604
mmp_all_SM_457,0.0006615
mmp_all_SM_458,0.000541
mmp_all_SM_459,0.0004915
mmp_all_SM_460,0.0006145
mmp_all_SM_461,0.0012525
mmp_all_SM_462,0.001881
mmp_all_SM_463,0.001074
mmp_all_SM_464,0.000936
mmp_all_SM_465,0.0008205
mmp_all_SM_466,0.0006155
mmp_all_SM_467,0.0006705
mmp_all_SM_468,0.000631
mmp_all_SM_469,0.0004895
mmp_all_SM_470,0.0005975
mmp_all_SM_471,0.0006125
mmp_all_SM_472,0.003687
mmp_all_SM_473,0.001748
mmp_all_SM_474,0.001126
mmp_all_SM_475,0.000926
mmp_all_SM_476,0.000748
mmp_all_SM_477,0.0005465
mmp_all_SM_478,0.0005955
mmp_all_SM_479,0.0006505
mmp_all_SM_480,0.0006735
mmp_all_SM_481,0.000561
mmp_all_SM_482,0.0007075
mmp_all_SM_483,0.00129
mmp_all_SM_484,0.0020945
mmp_all_SM_485,0.001145
mmp_all_SM_486,0.000769
mmp_all_SM_487,0.0008065
mmp_all_SM_488,0.000699
mmp_all_SM_489,0.0006415
mmp_all_SM_490,0.00054
mmp_all_SM_491,0.00058
mmp_all_SM_492,0.000719
mmp_all_SM_493,0.0006235
mmp_all_SM_494,0.0012575
mmp_all_SM_495,0.002314
mmp_all_SM_496,0.0011115
mmp_all_SM_497,0.0008135
mmp_all_SM_498,0.000891
mmp_all_SM_499,0.0007265
mmp_all_SM_500,0.000639
mmp_all_SM_501,0.0005665
mmp_all_SM_502,0.000629
mmp_all_SM_503,0.0007295
mmp_all_SM_504,0.0005315
mmp_all_SM_505,0.001126
mmp_all_SM_506,0.0019935
mmp_all_SM_507,0.001104
mmp_all_SM_508,0.003493
mmp_all_SM_509,0.000857
mmp_all_SM_510,0.0006745
mmp_all_SM_511,0.0006095
mmp_all_SM_512,0.0004885
mmp_all_SM_513,0.0005645
mmp_all_SM_514,0.0006825
mmp_all_SM_515,0.000559
mmp_all_SM_516,0.0016595
mmp_all_SM_517,0.0018715
mmp_all_SM_518,0.001102
mmp_all_SM_519,0.000741
mmp_all_SM_520,0.0008375
mmp_all_SM_521,0.0007365
mmp_all_SM_522,0.0007535
mmp_all_SM_523,0.000535
mmp_all_SM_524,0.0007085
mmp_all_SM_525,0.000676
mmp_all_SM_526,0.000571
mmp_all_SM_527,0.001313
mmp_all_SM_528,0.0018055
mmp_all_SM_529,0.0012015
mmp_all_SM_530,0.0007595
mmp_all_SM_531,0.0007965
mmp_all_SM_532,0.000762
mmp_all_SM_533,0.0005835
mmp_all_SM_534,0.0005275
mmp_all_SM_535,0.0006065
mmp_all_SM_536,0.00055
mmp_all_SM_537,0.0006075
mmp_all_SM_538,0.0018625
mmp_all_SM_539,0.002001
mmp_all_SM_540,0.0011605
mmp_all_SM_541,0.000803
mmp_all_SM_542,0.0008035
mmp_all_SM_543,0.0006225
mmp_all_SM_544,0.000586
mmp_all_SM_545,0.0005235
mmp_all_SM_546,0.0005705
mmp_all_SM_547,0.0006685
mmp_all_SM_548,0.0004725
mmp_all_SM_549,0.001295
mmp_all_SM_550,0.0018395
mmp_all_SM_551,0.001117
mmp_all_SM_552,0.00086
mmp_all_SM_553,0.0008055
mmp_all_SM_554,0.000661
mmp_all_SM_555,0.0006125
mmp_all_SM_556,0.0006025
mmp_all_SM_557,0.00056
mmp_all_SM_558,0.000497
mmp_all_SM_559,0.000546
mmp_all_SM_560,0.0034245
mmp_all_SM_561,0.001984
mmp_all_SM_562,0.001183
mmp_all_SM_563,0.000771
mmp_all_SM_564,0.000753
mmp_all_SM_565,0.000608
mmp_all_SM_566,0.00076
mmp_all_SM_567,0.0005145
mmp_all_SM_568,0.000602
mmp_all_SM_569,0.000685
mmp_all_SM_570,0.0005155
mmp_all_SM_571,0.0015435
mmp_all_SM_572,0.0018715
mmp_all_SM_573,0.0010965
mmp_all_SM_574,0.0007355
mmp_all_SM_575,0.000812
mmp_all_SM_576,0.000547
mmp_all_SM_577,0.000588
mmp_all_SM_578,0.0006385
mmp_all_SM_579,0.000679
mmp_all_SM_580,0.0006625
mmp_all_SM_581,0.00057
mmp_all_SM_582,0.001208
mmp_all_SM_583,0.002031
mmp_all_SM_584,0.0011285
mmp_all_SM_585,0.0007885
mmp_all_SM_586,0.000821
mmp_all_SM_587,0.000591
mmp_all_SM_588,0.000837
mmp_all_SM_589,0.0005835
mmp_all_SM_590,0.000658
mmp_all_SM_591,0.0005495
mmp_all_SM_592,0.0006195
mmp_all_SM_593,0.0036925
mmp_all_SM_594,0.001863
mmp_all_SM_595,0.001128
mmp_all_SM_596,0.0007995
mmp_all_SM_597,0.0008415
mmp_all_SM_598,0.000743
mmp_all_SM_599,0.0007165
mmp_all_SM_600,0.000668
mmp_all_SM_601,0.0005525
mmp_all_SM_602,0.000685
mmp_all_SM_603,0.0005115
mmp_all_SM_604,0.0013805
mmp_all_SM_605,0.001751
mmp_all_SM_606,0.0011025
mmp_all_SM_607,0.000724
mmp_all_SM_608,0.0007875
mmp_all_SM_609,0.000669
mmp_all_SM_610,0.0007115
mmp_all_SM_611,0.000685
mmp_all_SM_612,0.0006045
mmp_all_SM_613,0.000587
mmp_all_SM_614,0.0005555
mmp_all_SM_615,0.0011635
mmp_all_SM_616,0.001722
mmp_all_SM_617,0.001075
mmp_all_SM_618,0.0008085
mmp_all_SM_619,0.0007565
mmp_all_SM_620,0.0005625
mmp_all_SM_621,0.0006955
mmp_all_SM_622,0.00066
mmp_all_SM_623,0.000632
mmp_all_SM_624,0.0004835
mmp_all_SM_625,0.000644
mmp_all_SM_626,0.0011595
mmp_all_SM_627,0.001668
mmp_all_SM_628,0.0010555
mmp_all_SM_629,0.000767
mmp_all_SM_630,0.000776
mmp_all_SM_631,0.000638
mmp_all_SM_632,0.000529
mmp_all_SM_633,0.000636
mmp_all_SM_634,0.000626
mmp_all_SM_635,0.000547
mmp_all_SM_636,0.0005875
mmp_all_SM_637,0.001356
mmp_all_SM_638,0.0017165
mmp_all_SM_639,0.0009955
mmp_all_SM_640,0.0007125
mmp_all_SM_641,0.000678
mmp_all_SM_642,0.0005915
mmp_all_SM_643,0.000693
mmp_all_SM_644,0.0005625
mmp_all_SM_645,0.0005715
mmp_all_SM_646,0.0005345
mmp_all_SM_647,0.000558
mmp_all_SM_648,0.001212
mmp_all_SM_649,0.0017825
mmp_all_SM_650,0.000999
mmp_all_SM_651,0.0007325
mmp_all_SM_652,0.0007045
mmp_all_SM_653,0.000592
mmp_all_SM_654,0.0006785
mmp_all_SM_655,0.000687
mmp_all_SM_656,0.0006235
mmp_all_SM_657,0.0006
mmp_all_SM_658,0.00071
mmp_all_SM_659,0.0019175
mmp_all_SM_660,0.001789
mmp_all_SM_661,0.001043
mmp_all_SM_662,0.0006875
mmp_all_SM_663,0.000746
mmp_all_SM_664,0.0006955
mmp_all_SM_665,0.0006435
mmp_all_SM_666,0.0006325
mmp_all_SM_667,0.000618
mmp_all_SM_668,0.0005355
mmp_all_SM_669,0.0006445
mmp_all_SM_670,0.00123
mmp_all_SM_671,0.0018015
mmp_all_SM_672,0.001039
mmp_all_SM_673,0.0006905
mmp_all_SM_674,0.000645
mmp_all_SM_675,0.0006225
mmp_all_SM_676,0.000557
mmp_all_SM_677,0.000584
mmp_all_SM_678,0.0005345
mmp_all_SM_679,0.000646
mmp_all_SM_680,0.0005865
mmp_all_SM_681,0.0034535
mmp_all_SM_682,0.001676
mmp_all_SM_683,0.001001
mmp_all_SM_684,0.000661
mmp_all_SM_685,0.0006735
mmp_all_SM_686,0.000559
mmp_all_SM_687,0.000662
mmp_all_SM_688,0.000658
mmp_all_SM_689,0.0006005
mmp_all_SM_690,0.0005345
mmp_all_SM_691,0.0005705
mmp_all_SM_692,0.001415
mmp_all_SM_693,0.001854
mmp_all_SM_694,0.001101
mmp_all_SM_695,0.0008015
mmp_all_SM_696,0.0006895
mmp_all_SM_697,0.000553
mmp_all_SM_698,0.000613
mmp_all_SM_699,0.000529
mmp_all_SM_700,0.000603
mmp_all_SM_701,0.000614
mmp_all_SM_702,0.000697
mmp_all_SM_703,0.001318
mmp_all_SM_704,0.001731
mmp_all_SM_705,0.001066
mmp_all_SM_706,0.000746
mmp_all_SM_707,0.000782
mmp_all_SM_708,0.000637
mmp_all_SM_709,0.000631
mmp_all_SM_710,0.0007065
mmp_all_SM_711,0.0005805
mmp_all_SM_712,0.00067
mmp_all_SM_713,0.000565
mmp_all_SM_714,0.003675
mmp_all_SM_715,0.0018815
mmp_all_SM_716,0.0012105
mmp_all_SM_717,0.000759
mmp_all_SM_718,0.0007005
mmp_all_SM_719,0.000633
mmp_all_SM_720,0.000662
mmp_all_SM_721,0.0007035
mmp_all_SM_722,0.000687
mmp_all_SM_723,0.000507
mmp_all_SM_724,0.0006405
mmp_all_SM_725,0.0013775
mmp_all_SM_726,0.001928
mmp_all_SM_727,0.0011985
mmp_all_SM_728,0.0007815
mmp_all_SM_729,0.000743
mmp_all_SM_730,0.0007105
mmp_all_SM_731,0.0007255
mmp_all_SM_732,0.0006005
mmp_all_SM_733,0.0006105
mmp_all_SM_734,0.0007095
mmp_all_SM_735,0.000684
mmp_all_SM_736,0.0012805
mmp_all_SM_737,0.001902
mmp_all_SM_738,0.001086
mmp_all_SM_739,0.0008655
mmp_all_SM_740,0.00072
mmp_all_SM_741,0.0006265
mmp_all_SM_742,0.000662
mmp_all_SM_743,0.0006505
mmp_all_SM_744,0.000547
mmp_all_SM_745,0.000611
mmp_all_SM_746,0.000618
mmp_all_SM_747,0.001285
mmp_all_SM_748,0.0018915
mmp_all_SM_749,0.001059
mmp_all_SM_750,0.000785
mmp_all_SM_751,0.0007285
mmp_all_SM_752,0.000636
mmp_all_SM_753,0.000583
mmp_all_SM_754,0.000562
mmp_all_SM_755,0.000541
mmp_all_SM_756,0.000535
mmp_all_SM_757,0.0006565
mmp_all_SM_758,0.001406
mmp_all_SM_759,0.002017
mmp_all_SM_760,0.00112
mmp_all_SM_761,0.000729
mmp_all_SM_762,0.0007195
mmp_all_SM_763,0.000741
mmp_all_SM_764,0.0006475
mmp_all_SM_765,0.0007385
mmp_all_SM_766,0.000554
mmp_all_SM_767,0.000589
mmp_all_SM_768,0.000527
mmp_all_SM_769,0.0012825
mmp_all_SM_770,0.001806
mmp_all_SM_771,0.001222
mmp_all_SM_772,0.0009575
mmp_all_SM_773,0.0006745
mmp_all_SM_774,0.000721
mmp_all_SM_775,0.000634
mmp_all_SM_776,0.000688
mmp_all_SM_777,0.000588
mmp_all_SM_778,0.000541
mmp_all_SM_779,0.000646
mmp_all_SM_780,0.0019115
mmp_all_SM_781,0.0019755
mmp_all_SM_782,0.0010805
mmp_all_SM_783,0.0007545
mmp_all_SM_784,0.0007395
mmp_all_SM_785,0.0006525
mmp_all_SM_786,0.0006725
mmp_all_SM_787,0.000616
mmp_all_SM_788,0.0004875
mmp_all_SM_789,0.00059
mmp_all_SM_790,0.00065
mmp_all_SM_791,0.001272
mmp_all_SM_792,0.001817
mmp_all_SM_793,0.0010715
mmp_all_SM_794,0.00092
mmp_all_SM_795,0.000745
mmp_all_SM_796,0.00076
mmp_all_SM_797,0.0007025
mmp_all_SM_798,0.000524
mmp_all_SM_799,0.0005195
mmp_all_SM_800,0.0005475
mmp_all_SM_801,0.0005385
mmp_all_SM_802,0.003419
mmp_all_SM_803,0.001903
mmp_all_SM_804,0.001108
mmp_all_SM_805,0.000821
mmp_all_SM_806,0.000847
mmp_all_SM_807,0.0007215
mmp_all_SM_808,0.000587
mmp_all_SM_809,0.00054
mmp_all_SM_810,0.0005625
mmp_all_SM_811,0.0005265
mmp_all_SM_812,0.000561
mmp_all_SM_813,0.001376
mmp_all_SM_814,0.0020125
mmp_all_SM_815,0.001153
mmp_all_SM_816,0.000709
mmp_all_SM_817,0.000861
mmp_all_SM_818,0.000697
mmp_all_SM_819,0.000706
mmp_all_SM_820,0.000548
mmp_all_SM_821,0.000621
mmp_all_SM_822,0.0007265
mmp_all_SM_823,0.0005755
mmp_all_SM_824,0.001324
mmp_all_SM_825,0.0020155
mmp_all_SM_826,0.001263
mmp_all_SM_827,0.0008155
mmp_all_SM_828,0.0007505
mmp_all_SM_829,0.00076
mmp_all_SM_830,0.00063
mmp_all_SM_831,0.000658
mmp_all_SM_832,0.0007125
mmp_all_SM_833,0.0007345
mmp_all_SM_834,0.0006395
mmp_all_SM_835,0.0036635
mmp_all_SM_836,0.001919
mmp_all_SM_837,0.0011155
mmp_all_SM_838,0.000893
mmp_all_SM_839,0.00078
mmp_all_SM_840,0.0006665
mmp_all_SM_841,0.0005425
mmp_all_SM_842,0.0006265
mmp_all_SM_843,0.000634
mmp_all_SM_844,0.0006585
mmp_all_SM_845,0.0006705
mmp_all_SM_846,0.0013615
mmp_all_SM_847,0.0017735
