filename,runtime
mmp_all_XL_848,11.593008
mmp_all_XL_849,7.0314725
mmp_all_XL_850,4.2704965
mmp_all_XL_851,3.377893
mmp_all_XL_852,3.274
mmp_all_XL_853,2.892204
mmp_all_XL_854,2.7469095
mmp_all_XL_855,2.6252575
mmp_all_XL_856,2.530957
mmp_all_XL_857,2.491661
mmp_all_XL_858,11.9314225
mmp_all_XL_859,7.3530915
mmp_all_XL_860,5.1733275
mmp_all_XL_861,3.49247
mmp_all_XL_862,2.667548
mmp_all_XL_863,2.7356565
mmp_all_XL_864,2.355225
mmp_all_XL_865,2.4380905
mmp_all_XL_866,2.183526
mmp_all_XL_867,2.1706155
mmp_all_XL_868,1.9648965
mmp_all_XL_869,11.7396145
mmp_all_XL_870,6.990366
mmp_all_XL_871,4.030987
mmp_all_XL_872,3.027342
mmp_all_XL_873,2.2845765
mmp_all_XL_874,2.4470035
mmp_all_XL_875,2.215675
mmp_all_XL_876,1.9298095
mmp_all_XL_877,1.8236955
mmp_all_XL_878,1.7786975
mmp_all_XL_879,1.750333
mmp_all_XL_880,9.7215055
mmp_all_XL_881,5.5226635
mmp_all_XL_882,3.322764
mmp_all_XL_883,2.9806045
mmp_all_XL_884,2.126039
mmp_all_XL_885,2.30252
mmp_all_XL_886,1.9168615
mmp_all_XL_887,1.8836155
mmp_all_XL_888,1.8067175
mmp_all_XL_889,1.7850665
mmp_all_XL_890,1.7740225
mmp_all_XL_891,9.083497
mmp_all_XL_892,5.104688
mmp_all_XL_893,3.1279245
mmp_all_XL_894,3.067796
mmp_all_XL_895,2.0967605
mmp_all_XL_896,2.227005
mmp_all_XL_897,1.8789095
mmp_all_XL_898,1.858881
mmp_all_XL_899,1.701125
mmp_all_XL_900,1.65238
mmp_all_XL_901,1.6305815
mmp_all_XL_902,9.0512485
mmp_all_XL_903,4.981809
mmp_all_XL_904,2.974412
mmp_all_XL_905,2.801601
mmp_all_XL_906,1.9911455
mmp_all_XL_907,2.194131
mmp_all_XL_908,1.811294
mmp_all_XL_909,1.787691
mmp_all_XL_910,1.706833
mmp_all_XL_911,1.691579
mmp_all_XL_912,1.7095755
mmp_all_XL_913,8.625663
mmp_all_XL_914,4.730453
mmp_all_XL_915,2.9077655
mmp_all_XL_916,3.0058605
mmp_all_XL_917,2.0099485
mmp_all_XL_918,2.176997
mmp_all_XL_919,1.834756
mmp_all_XL_920,1.9059785
mmp_all_XL_921,1.6614195
mmp_all_XL_922,1.6033375
mmp_all_XL_923,1.605855
mmp_all_XL_924,8.624991
mmp_all_XL_925,4.689551
mmp_all_XL_926,2.952921
mmp_all_XL_927,2.7561275
mmp_all_XL_928,1.998031
mmp_all_XL_929,2.1771085
mmp_all_XL_930,1.790118
mmp_all_XL_931,1.76511
mmp_all_XL_932,1.688591
mmp_all_XL_933,1.6662975
mmp_all_XL_934,1.6639085
mmp_all_XL_935,8.5945185
mmp_all_XL_936,4.761722
mmp_all_XL_937,2.8821315
mmp_all_XL_938,2.7907235
mmp_all_XL_939,2.0055575
mmp_all_XL_940,2.1901195
mmp_all_XL_941,1.8023005
mmp_all_XL_942,1.7714875
mmp_all_XL_943,1.7040775
mmp_all_XL_944,1.6671035
mmp_all_XL_945,1.6657975
mmp_all_XL_946,8.7223285
mmp_all_XL_947,4.7075845
mmp_all_XL_948,2.914857
mmp_all_XL_949,2.9621795
mmp_all_XL_950,2.0532615
mmp_all_XL_951,2.2053355
mmp_all_XL_952,1.851466
mmp_all_XL_953,1.821033
mmp_all_XL_954,1.667194
mmp_all_XL_955,1.6057335
mmp_all_XL_956,1.585162
mmp_all_XL_957,12.015108
mmp_all_XL_958,6.657179
mmp_all_XL_959,3.8557155
mmp_all_XL_960,3.615262
mmp_all_XL_961,2.7139345
mmp_all_XL_962,2.605639
mmp_all_XL_963,2.2515975
mmp_all_XL_964,2.1892135
mmp_all_XL_965,2.028794
mmp_all_XL_966,1.9765595
mmp_all_XL_967,1.8248035
mmp_all_XL_968,15.0113635
mmp_all_XL_969,11.516557
mmp_all_XL_970,7.0589325
mmp_all_XL_971,4.1214185
mmp_all_XL_972,3.604243
mmp_all_XL_973,3.2748295
mmp_all_XL_974,2.8754855
mmp_all_XL_975,2.7594585
mmp_all_XL_976,2.733858
mmp_all_XL_977,2.5320875
mmp_all_XL_978,2.4591365
mmp_all_XL_979,11.973594
mmp_all_XL_980,7.233803
mmp_all_XL_981,5.209648
mmp_all_XL_982,3.5049905
mmp_all_XL_983,2.7146895
mmp_all_XL_984,2.841098
mmp_all_XL_985,2.363811
mmp_all_XL_986,2.255211
mmp_all_XL_987,2.2800465
mmp_all_XL_988,2.0782715
mmp_all_XL_989,2.0565685
mmp_all_XL_990,11.812215
mmp_all_XL_991,6.934441
mmp_all_XL_992,4.083196
mmp_all_XL_993,2.738746
mmp_all_XL_994,2.601683
mmp_all_XL_995,2.362352
mmp_all_XL_996,2.2254845
mmp_all_XL_997,1.880117
mmp_all_XL_998,1.9782495
mmp_all_XL_999,1.8407245
mmp_all_XL_1000,1.8227365
mmp_all_XL_1001,9.7424325
mmp_all_XL_1002,5.661214
mmp_all_XL_1003,3.359505
mmp_all_XL_1004,2.612304
mmp_all_XL_1005,2.464659
mmp_all_XL_1006,2.3090655
mmp_all_XL_1007,1.976854
mmp_all_XL_1008,1.8798625
mmp_all_XL_1009,1.8591895
mmp_all_XL_1010,1.7487395
mmp_all_XL_1011,1.6628735
mmp_all_XL_1012,9.09261
mmp_all_XL_1013,5.145104
mmp_all_XL_1014,3.2563115
mmp_all_XL_1015,2.5219715
mmp_all_XL_1016,2.5045505
mmp_all_XL_1017,2.2492625
mmp_all_XL_1018,1.879924
mmp_all_XL_1019,1.7922515
mmp_all_XL_1020,1.7890105
mmp_all_XL_1021,1.6408065
mmp_all_XL_1022,1.595084
mmp_all_XL_1023,9.0288695
mmp_all_XL_1024,4.977599
mmp_all_XL_1025,2.9188825
mmp_all_XL_1026,2.4648065
mmp_all_XL_1027,2.4608575
mmp_all_XL_1028,2.1982945
mmp_all_XL_1029,1.870208
mmp_all_XL_1030,1.7762115
mmp_all_XL_1031,1.857737
mmp_all_XL_1032,1.6581685
mmp_all_XL_1033,1.5660665
mmp_all_XL_1034,8.753347
mmp_all_XL_1035,4.77008
mmp_all_XL_1036,2.925341
mmp_all_XL_1037,2.567452
mmp_all_XL_1038,2.3606945
mmp_all_XL_1039,2.2001065
mmp_all_XL_1040,1.944139
mmp_all_XL_1041,1.7445105
mmp_all_XL_1042,1.7458195
mmp_all_XL_1043,1.6046375
mmp_all_XL_1044,1.550134
mmp_all_XL_1045,8.7003425
mmp_all_XL_1046,4.7158975
mmp_all_XL_1047,2.8939125
mmp_all_XL_1048,2.5106755
mmp_all_XL_1049,2.353907
mmp_all_XL_1050,2.182577
mmp_all_XL_1051,1.951125
mmp_all_XL_1052,1.76175
mmp_all_XL_1053,1.740626
mmp_all_XL_1054,1.6342725
mmp_all_XL_1055,1.5398525
mmp_all_XL_1056,8.7288815
mmp_all_XL_1057,4.787509
mmp_all_XL_1058,2.8549835
mmp_all_XL_1059,2.4480795
mmp_all_XL_1060,2.372758
mmp_all_XL_1061,2.187816
mmp_all_XL_1062,1.9496135
mmp_all_XL_1063,1.765042
mmp_all_XL_1064,1.740197
mmp_all_XL_1065,1.6381905
mmp_all_XL_1066,1.5383895
mmp_all_XL_1067,8.846998
mmp_all_XL_1068,4.747082
mmp_all_XL_1069,2.922032
mmp_all_XL_1070,2.520041
mmp_all_XL_1071,2.4036865
mmp_all_XL_1072,2.214925
mmp_all_XL_1073,1.849023
mmp_all_XL_1074,1.7520295
mmp_all_XL_1075,1.740327
mmp_all_XL_1076,1.597514
mmp_all_XL_1077,1.5308715
mmp_all_XL_1078,12.0892215
mmp_all_XL_1079,6.7363335
mmp_all_XL_1080,3.8846645
mmp_all_XL_1081,3.4450415
mmp_all_XL_1082,3.026548
mmp_all_XL_1083,2.6031855
mmp_all_XL_1084,2.2480945
mmp_all_XL_1085,2.1027545
mmp_all_XL_1086,2.028882
mmp_all_XL_1087,1.9645395
mmp_all_XL_1088,1.825713
mmp_all_XL_1089,15.2153825
mmp_all_XL_1090,12.406003
mmp_all_XL_1091,7.403739
mmp_all_XL_1092,4.0866275
mmp_all_XL_1093,3.8035795
mmp_all_XL_1094,3.3676515
mmp_all_XL_1095,2.973628
mmp_all_XL_1096,2.7709225
mmp_all_XL_1097,2.5830985
mmp_all_XL_1098,2.5366255
mmp_all_XL_1099,2.451479
mmp_all_XL_1100,11.651036
mmp_all_XL_1101,8.997934
mmp_all_XL_1102,5.2201885
mmp_all_XL_1103,3.478861
mmp_all_XL_1104,2.7481955
mmp_all_XL_1105,2.7099955
mmp_all_XL_1106,2.3748805
mmp_all_XL_1107,2.278893
mmp_all_XL_1108,2.480167
mmp_all_XL_1109,2.0598065
mmp_all_XL_1110,2.048911
mmp_all_XL_1111,11.802852
mmp_all_XL_1112,7.3984235
mmp_all_XL_1113,4.1997485
mmp_all_XL_1114,3.1179105
mmp_all_XL_1115,2.5249445
mmp_all_XL_1116,2.3576765
mmp_all_XL_1117,2.085637
mmp_all_XL_1118,1.956191
mmp_all_XL_1119,1.8636615
mmp_all_XL_1120,1.7751845
mmp_all_XL_1121,1.7461845
mmp_all_XL_1122,9.681278
mmp_all_XL_1123,5.452432
mmp_all_XL_1124,3.9308485
mmp_all_XL_1125,3.002988
mmp_all_XL_1126,2.4723665
mmp_all_XL_1127,2.323068
mmp_all_XL_1128,1.977142
mmp_all_XL_1129,1.871314
mmp_all_XL_1130,1.8129025
mmp_all_XL_1131,1.76784
mmp_all_XL_1132,1.712095
mmp_all_XL_1133,8.9784195
mmp_all_XL_1134,5.468954
mmp_all_XL_1135,3.65749
mmp_all_XL_1136,2.9007155
mmp_all_XL_1137,2.3777315
mmp_all_XL_1138,2.246348
mmp_all_XL_1139,1.964703
mmp_all_XL_1140,1.7582495
mmp_all_XL_1141,1.715302
mmp_all_XL_1142,1.662709
mmp_all_XL_1143,1.7219685
mmp_all_XL_1144,8.9582075
mmp_all_XL_1145,5.063603
mmp_all_XL_1146,3.387667
mmp_all_XL_1147,2.9275515
mmp_all_XL_1148,2.352855
mmp_all_XL_1149,2.2123425
mmp_all_XL_1150,1.872431
mmp_all_XL_1151,1.856448
mmp_all_XL_1152,1.7138155
mmp_all_XL_1153,1.67239
mmp_all_XL_1154,1.6333615
mmp_all_XL_1155,8.5493365
mmp_all_XL_1156,5.031744
mmp_all_XL_1157,3.3396205
mmp_all_XL_1158,2.845169
mmp_all_XL_1159,2.3378625
mmp_all_XL_1160,2.1995405
mmp_all_XL_1161,1.825139
mmp_all_XL_1162,1.7137905
mmp_all_XL_1163,1.6725465
mmp_all_XL_1164,1.6260925
mmp_all_XL_1165,1.73848
mmp_all_XL_1166,8.632101
mmp_all_XL_1167,4.802367
mmp_all_XL_1168,3.3269405
mmp_all_XL_1169,2.928484
mmp_all_XL_1170,2.339314
mmp_all_XL_1171,2.1919395
mmp_all_XL_1172,1.8541005
mmp_all_XL_1173,1.7475785
mmp_all_XL_1174,1.789987
mmp_all_XL_1175,1.6510035
mmp_all_XL_1176,1.596402
mmp_all_XL_1177,8.6456985
mmp_all_XL_1178,4.814204
mmp_all_XL_1179,3.3259335
mmp_all_XL_1180,2.8337995
mmp_all_XL_1181,2.3662465
mmp_all_XL_1182,2.2015465
mmp_all_XL_1183,1.857031
mmp_all_XL_1184,1.7521335
mmp_all_XL_1185,1.696989
mmp_all_XL_1186,1.65322
mmp_all_XL_1187,1.591353
mmp_all_XL_1188,8.66688
mmp_all_XL_1189,5.0911415
mmp_all_XL_1190,3.3636735
mmp_all_XL_1191,2.9068765
mmp_all_XL_1192,2.3877725
mmp_all_XL_1193,2.215055
mmp_all_XL_1194,1.8348355
mmp_all_XL_1195,1.7176035
mmp_all_XL_1196,1.671306
mmp_all_XL_1197,1.616602
mmp_all_XL_1198,1.810001
mmp_all_XL_1199,12.1117755
mmp_all_XL_1200,6.687797
mmp_all_XL_1201,4.458569
mmp_all_XL_1202,3.79641
mmp_all_XL_1203,3.0298815
mmp_all_XL_1204,2.5939145
mmp_all_XL_1205,2.2192055
mmp_all_XL_1206,2.1026905
mmp_all_XL_1207,1.9930975
mmp_all_XL_1208,1.927771
mmp_all_XL_1209,1.822575
mmp_all_XL_1210,16.0920185
mmp_all_XL_1211,12.687297
mmp_all_XL_1212,7.45521
mmp_all_XL_1213,4.223086
mmp_all_XL_1214,3.9187675
mmp_all_XL_1215,3.343302
mmp_all_XL_1216,3.012402
mmp_all_XL_1217,2.747898
mmp_all_XL_1218,2.615446
mmp_all_XL_1219,2.639991
mmp_all_XL_1220,2.48632
mmp_all_XL_1221,12.8303075
mmp_all_XL_1222,7.9138085
mmp_all_XL_1223,5.253384
mmp_all_XL_1224,3.759737
mmp_all_XL_1225,2.7663795
mmp_all_XL_1226,2.7786595
mmp_all_XL_1227,2.493664
mmp_all_XL_1228,2.2079905
mmp_all_XL_1229,2.1403035
mmp_all_XL_1230,2.4040985
mmp_all_XL_1231,2.234589
mmp_all_XL_1232,13.0674325
mmp_all_XL_1233,7.410092
mmp_all_XL_1234,4.211549
mmp_all_XL_1235,3.0944645
mmp_all_XL_1236,2.545389
mmp_all_XL_1237,2.3816885
mmp_all_XL_1238,2.115814
mmp_all_XL_1239,2.0460395
mmp_all_XL_1240,1.8463995
mmp_all_XL_1241,1.7723875
mmp_all_XL_1242,1.8349615
mmp_all_XL_1243,10.43033
mmp_all_XL_1244,6.027155
mmp_all_XL_1245,3.4371005
mmp_all_XL_1246,2.957644
mmp_all_XL_1247,2.5389915
mmp_all_XL_1248,2.3223325
mmp_all_XL_1249,1.958293
mmp_all_XL_1250,1.855111
mmp_all_XL_1251,1.806283
mmp_all_XL_1252,1.716155
mmp_all_XL_1253,1.837808
mmp_all_XL_1254,9.849274
mmp_all_XL_1255,5.4737735
mmp_all_XL_1256,3.2411175
mmp_all_XL_1257,2.9366445
mmp_all_XL_1258,2.5476485
mmp_all_XL_1259,2.2357255
mmp_all_XL_1260,1.8946
mmp_all_XL_1261,1.745525
mmp_all_XL_1262,1.6880515
mmp_all_XL_1263,1.6608255
mmp_all_XL_1264,1.6482795
mmp_all_XL_1265,9.717982
mmp_all_XL_1266,5.242557
mmp_all_XL_1267,2.98256
mmp_all_XL_1268,2.8359375
mmp_all_XL_1269,2.4444925
mmp_all_XL_1270,2.206388
mmp_all_XL_1271,1.8547575
mmp_all_XL_1272,1.750662
mmp_all_XL_1273,1.705315
mmp_all_XL_1274,1.611075
mmp_all_XL_1275,1.79725
mmp_all_XL_1276,9.4297165
mmp_all_XL_1277,5.2137675
mmp_all_XL_1278,2.8987695
mmp_all_XL_1279,2.7875165
mmp_all_XL_1280,2.505884
mmp_all_XL_1281,2.1893235
mmp_all_XL_1282,1.849085
mmp_all_XL_1283,1.7027085
mmp_all_XL_1284,1.6455605
mmp_all_XL_1285,1.6806915
mmp_all_XL_1286,1.603438
mmp_all_XL_1287,9.341772
mmp_all_XL_1288,5.1301945
mmp_all_XL_1289,2.968121
mmp_all_XL_1290,2.809334
mmp_all_XL_1291,2.4296185
mmp_all_XL_1292,2.2838965
mmp_all_XL_1293,1.8366435
mmp_all_XL_1294,1.733154
mmp_all_XL_1295,1.6816865
mmp_all_XL_1296,1.6767755
mmp_all_XL_1297,1.7319065
mmp_all_XL_1298,9.4618865
mmp_all_XL_1299,5.1322655
mmp_all_XL_1300,2.9530735
mmp_all_XL_1301,2.9444315
mmp_all_XL_1302,2.436916
mmp_all_XL_1303,2.1958215
mmp_all_XL_1304,1.937471
mmp_all_XL_1305,1.737398
mmp_all_XL_1306,1.6822585
mmp_all_XL_1307,1.5847695
mmp_all_XL_1308,1.8264095
mmp_all_XL_1309,9.4591035
mmp_all_XL_1310,5.0995515
mmp_all_XL_1311,2.922357
mmp_all_XL_1312,2.8561165
mmp_all_XL_1313,2.548185
mmp_all_XL_1314,2.198977
mmp_all_XL_1315,1.8548155
mmp_all_XL_1316,1.6999425
mmp_all_XL_1317,1.7370305
mmp_all_XL_1318,1.607163
mmp_all_XL_1319,1.5783685
mmp_all_XL_1320,12.805044
mmp_all_XL_1321,7.16925
mmp_all_XL_1322,4.173451
mmp_all_XL_1323,3.728452
mmp_all_XL_1324,3.139429
mmp_all_XL_1325,2.72965
mmp_all_XL_1326,2.266656
mmp_all_XL_1327,2.1062245
mmp_all_XL_1328,1.986098
mmp_all_XL_1329,1.917343
mmp_all_XL_1330,2.0322435
mmp_all_XL_1331,15.4083545
mmp_all_XL_1332,12.270714
mmp_all_XL_1333,9.061538
mmp_all_XL_1334,8.2919215
mmp_all_XL_1335,7.580789
mmp_all_XL_1336,7.7173995
mmp_all_XL_1337,6.904412
mmp_all_XL_1338,7.1175145
mmp_all_XL_1339,7.338517
mmp_all_XL_1340,7.0460115
mmp_all_XL_1341,7.2764035
mmp_all_XL_1342,19.211207
mmp_all_XL_1343,14.119067
mmp_all_XL_1344,9.230645
mmp_all_XL_1345,8.9161485
mmp_all_XL_1346,7.9992885
mmp_all_XL_1347,8.4224245
mmp_all_XL_1348,7.3032085
mmp_all_XL_1349,7.3039835
mmp_all_XL_1350,8.3125555
mmp_all_XL_1351,6.8076465
mmp_all_XL_1352,7.2858025
mmp_all_XL_1353,16.9394295
mmp_all_XL_1354,12.1007785
mmp_all_XL_1355,9.932043
mmp_all_XL_1356,8.5718085
mmp_all_XL_1357,8.5572585
mmp_all_XL_1358,7.367015
mmp_all_XL_1359,7.831961
mmp_all_XL_1360,7.102094
mmp_all_XL_1361,7.668974
mmp_all_XL_1362,8.1743875
mmp_all_XL_1363,7.1831185
mmp_all_XL_1364,17.1962915
mmp_all_XL_1365,13.168179
mmp_all_XL_1366,9.77098
mmp_all_XL_1367,7.55125
mmp_all_XL_1368,7.321798
mmp_all_XL_1369,7.4631915
mmp_all_XL_1370,7.355296
mmp_all_XL_1371,6.6927955
mmp_all_XL_1372,7.7323875
mmp_all_XL_1373,7.570491
mmp_all_XL_1374,6.6669515
mmp_all_XL_1375,15.685124
mmp_all_XL_1376,12.2701695
mmp_all_XL_1377,7.030805
mmp_all_XL_1378,8.4356235
mmp_all_XL_1379,6.3524935
mmp_all_XL_1380,7.625592
mmp_all_XL_1381,6.647686
mmp_all_XL_1382,8.6173435
mmp_all_XL_1383,6.902016
mmp_all_XL_1384,6.646921
mmp_all_XL_1385,6.62532
mmp_all_XL_1386,14.56838
mmp_all_XL_1387,11.407847
mmp_all_XL_1388,6.6153905
mmp_all_XL_1389,7.947113
mmp_all_XL_1390,8.417098
mmp_all_XL_1391,7.667301
mmp_all_XL_1392,8.472274
mmp_all_XL_1393,6.596982
mmp_all_XL_1394,6.7597685
mmp_all_XL_1395,8.093824
mmp_all_XL_1396,6.4001215
mmp_all_XL_1397,15.38128
mmp_all_XL_1398,12.182473
mmp_all_XL_1399,7.661724
mmp_all_XL_1400,9.3407875
mmp_all_XL_1401,6.93142
mmp_all_XL_1402,7.6970385
mmp_all_XL_1403,6.491065
mmp_all_XL_1404,8.531805
mmp_all_XL_1405,6.699455
mmp_all_XL_1406,6.486288
mmp_all_XL_1407,6.601091
mmp_all_XL_1408,15.149668
mmp_all_XL_1409,10.900497
mmp_all_XL_1410,9.1474255
mmp_all_XL_1411,8.7225215
mmp_all_XL_1412,6.916828
mmp_all_XL_1413,7.640575
mmp_all_XL_1414,6.787044
mmp_all_XL_1415,6.5004545
mmp_all_XL_1416,6.7148875
mmp_all_XL_1417,6.472338
mmp_all_XL_1418,7.2706385
mmp_all_XL_1419,14.3718035
mmp_all_XL_1420,11.483826
mmp_all_XL_1421,8.3977955
mmp_all_XL_1422,8.7826515
mmp_all_XL_1423,8.6237745
mmp_all_XL_1424,7.7402965
mmp_all_XL_1425,8.312196
mmp_all_XL_1426,6.465401
mmp_all_XL_1427,6.898741
mmp_all_XL_1428,8.2519725
mmp_all_XL_1429,6.9529715
mmp_all_XL_1430,15.367311
mmp_all_XL_1431,13.235719
mmp_all_XL_1432,8.434478
mmp_all_XL_1433,9.595925
mmp_all_XL_1434,6.927442
mmp_all_XL_1435,7.687991
mmp_all_XL_1436,6.420998
mmp_all_XL_1437,8.4370825
mmp_all_XL_1438,7.1357965
mmp_all_XL_1439,7.0499535
mmp_all_XL_1440,7.1879365
mmp_all_XL_1441,40.3687855
mmp_all_XL_1442,24.1508025
mmp_all_XL_1443,17.3204735
mmp_all_XL_1444,14.907937
mmp_all_XL_1445,13.6647375
mmp_all_XL_1446,13.2445385
mmp_all_XL_1447,12.1237035
mmp_all_XL_1448,11.556525
mmp_all_XL_1449,12.403704
mmp_all_XL_1450,12.3456135
mmp_all_XL_1451,13.479659
mmp_all_XL_1452,17.0907785
mmp_all_XL_1453,10.1236815
mmp_all_XL_1454,7.3707005
mmp_all_XL_1455,7.2670295
mmp_all_XL_1456,6.341864
mmp_all_XL_1457,6.6556365
mmp_all_XL_1458,5.888314
mmp_all_XL_1459,5.9359205
mmp_all_XL_1460,7.1432745
mmp_all_XL_1461,5.8596545
mmp_all_XL_1462,6.2918855
mmp_all_XL_1463,18.7836125
mmp_all_XL_1464,11.350527
mmp_all_XL_1465,7.623685
mmp_all_XL_1466,8.207501
mmp_all_XL_1467,6.3536225
mmp_all_XL_1468,6.8798955
mmp_all_XL_1469,6.086741
mmp_all_XL_1470,6.108923
mmp_all_XL_1471,7.1097795
mmp_all_XL_1472,5.8227395
mmp_all_XL_1473,6.366989
mmp_all_XL_1474,14.868736
mmp_all_XL_1475,10.525643
mmp_all_XL_1476,7.46402
mmp_all_XL_1477,6.315575
mmp_all_XL_1478,7.2500115
mmp_all_XL_1479,6.057139
mmp_all_XL_1480,6.7056885
mmp_all_XL_1481,6.1800995
mmp_all_XL_1482,6.73851
mmp_all_XL_1483,7.167088
mmp_all_XL_1484,6.3516925
mmp_all_XL_1485,14.876198
mmp_all_XL_1486,10.8348935
mmp_all_XL_1487,8.3968345
mmp_all_XL_1488,6.248067
mmp_all_XL_1489,6.0954605
mmp_all_XL_1490,6.2153975
mmp_all_XL_1491,6.1149965
mmp_all_XL_1492,5.627941
mmp_all_XL_1493,6.5997145
mmp_all_XL_1494,6.4385815
mmp_all_XL_1495,5.722391
mmp_all_XL_1496,13.408958
mmp_all_XL_1497,10.235234
mmp_all_XL_1498,5.9035905
mmp_all_XL_1499,5.733037
mmp_all_XL_1500,5.1714285
mmp_all_XL_1501,6.463651
mmp_all_XL_1502,5.5672905
mmp_all_XL_1503,7.3935545
mmp_all_XL_1504,6.7301455
mmp_all_XL_1505,5.601461
mmp_all_XL_1506,5.8166695
mmp_all_XL_1507,14.3904375
mmp_all_XL_1508,8.6699575
mmp_all_XL_1509,5.523721
mmp_all_XL_1510,6.0613735
mmp_all_XL_1511,7.4477555
mmp_all_XL_1512,6.5740925
mmp_all_XL_1513,7.410227
mmp_all_XL_1514,5.7229735
mmp_all_XL_1515,6.764005
mmp_all_XL_1516,7.069106
mmp_all_XL_1517,5.779882
mmp_all_XL_1518,13.0555355
mmp_all_XL_1519,9.924695
mmp_all_XL_1520,6.377727
mmp_all_XL_1521,6.476043
mmp_all_XL_1522,5.8610425
mmp_all_XL_1523,6.5275835
mmp_all_XL_1524,5.582304
mmp_all_XL_1525,7.381523
mmp_all_XL_1526,6.5744305
mmp_all_XL_1527,5.5428565
mmp_all_XL_1528,5.958469
mmp_all_XL_1529,13.493779
mmp_all_XL_1530,9.155705
mmp_all_XL_1531,7.5250225
mmp_all_XL_1532,6.551626
mmp_all_XL_1533,5.7860645
mmp_all_XL_1534,6.6266365
mmp_all_XL_1535,5.804057
mmp_all_XL_1536,5.691782
mmp_all_XL_1537,6.5887925
mmp_all_XL_1538,5.5879755
mmp_all_XL_1539,6.5928605
mmp_all_XL_1540,13.316004
mmp_all_XL_1541,8.4874035
mmp_all_XL_1542,6.762215
mmp_all_XL_1543,6.5274625
mmp_all_XL_1544,7.5227155
mmp_all_XL_1545,6.65763
mmp_all_XL_1546,7.3808395
mmp_all_XL_1547,5.5757595
mmp_all_XL_1548,6.8340545
mmp_all_XL_1549,7.308667
mmp_all_XL_1550,6.388599
mmp_all_XL_1551,13.277642
mmp_all_XL_1552,10.528999
mmp_all_XL_1553,6.9742475
mmp_all_XL_1554,6.734381
mmp_all_XL_1555,5.847145
mmp_all_XL_1556,6.685606
mmp_all_XL_1557,5.5925525
mmp_all_XL_1558,7.6516255
mmp_all_XL_1559,7.130731
mmp_all_XL_1560,6.3285595
mmp_all_XL_1561,6.442686
mmp_all_XL_1562,36.941941
mmp_all_XL_1563,21.066075
mmp_all_XL_1564,15.318543
mmp_all_XL_1565,12.657523
mmp_all_XL_1566,11.6769975
mmp_all_XL_1567,11.1988115
mmp_all_XL_1568,10.1310735
mmp_all_XL_1569,9.6013105
mmp_all_XL_1570,10.638229
mmp_all_XL_1571,10.9495995
mmp_all_XL_1572,12.697659
mmp_all_XL_1573,15.2409585
mmp_all_XL_1574,9.8738275
mmp_all_XL_1575,7.081145
mmp_all_XL_1576,6.352135
mmp_all_XL_1577,5.451318
mmp_all_XL_1578,5.7432295
mmp_all_XL_1579,5.222777
mmp_all_XL_1580,5.441721
mmp_all_XL_1581,6.024665
mmp_all_XL_1582,5.081418
mmp_all_XL_1583,5.4390905
mmp_all_XL_1584,16.727735
mmp_all_XL_1585,11.017298
mmp_all_XL_1586,7.0759475
mmp_all_XL_1587,7.3959605
mmp_all_XL_1588,6.3261165
mmp_all_XL_1589,6.135108
mmp_all_XL_1590,5.915075
mmp_all_XL_1591,5.481995
mmp_all_XL_1592,6.52861
mmp_all_XL_1593,5.775452
mmp_all_XL_1594,5.8905195
mmp_all_XL_1595,12.930633
mmp_all_XL_1596,9.433493
mmp_all_XL_1597,6.549926
mmp_all_XL_1598,5.350429
mmp_all_XL_1599,4.7346475
mmp_all_XL_1600,5.506435
mmp_all_XL_1601,4.377798
mmp_all_XL_1602,6.217386
mmp_all_XL_1603,6.2149415
mmp_all_XL_1604,5.1319795
mmp_all_XL_1605,5.7732335
mmp_all_XL_1606,13.349907
mmp_all_XL_1607,9.9750925
mmp_all_XL_1608,6.787501
mmp_all_XL_1609,6.285872
mmp_all_XL_1610,5.4682215
mmp_all_XL_1611,4.616513
mmp_all_XL_1612,5.5318255
mmp_all_XL_1613,5.79432
mmp_all_XL_1614,5.3409205
mmp_all_XL_1615,5.2311965
mmp_all_XL_1616,5.291335
mmp_all_XL_1617,13.9785865
mmp_all_XL_1618,9.073642
mmp_all_XL_1619,5.479506
mmp_all_XL_1620,5.0251615
mmp_all_XL_1621,4.865659
mmp_all_XL_1622,5.971028
mmp_all_XL_1623,5.6376335
mmp_all_XL_1624,5.142253
mmp_all_XL_1625,6.231875
mmp_all_XL_1626,5.1567075
mmp_all_XL_1627,5.7472325
mmp_all_XL_1628,12.7832035
mmp_all_XL_1629,8.50072
mmp_all_XL_1630,7.19212
mmp_all_XL_1631,5.79027
mmp_all_XL_1632,5.4954335
mmp_all_XL_1633,6.159076
mmp_all_XL_1634,5.2161855
mmp_all_XL_1635,5.2392275
mmp_all_XL_1636,6.1340355
mmp_all_XL_1637,5.2614935
mmp_all_XL_1638,5.5073675
mmp_all_XL_1639,12.729048
mmp_all_XL_1640,8.652719
mmp_all_XL_1641,6.1980775
mmp_all_XL_1642,5.96666
mmp_all_XL_1643,5.509878
mmp_all_XL_1644,6.0745735
mmp_all_XL_1645,5.663171
mmp_all_XL_1646,5.167736
mmp_all_XL_1647,6.2632675
mmp_all_XL_1648,5.28609
mmp_all_XL_1649,6.045406
mmp_all_XL_1650,12.4283555
mmp_all_XL_1651,8.2626585
mmp_all_XL_1652,6.2792885
mmp_all_XL_1653,6.9496425
mmp_all_XL_1654,7.1501145
